0.67,0.0335503,0.856695,0.514731,1.1996,43.3061,24.9832,-0.342678,0.0134201,0,0.888063,0.220722,-0.425244
0.68,0.0409111,0.859915,0.508795,1.20268,43.3078,24.9802,-0.343966,0.0163644,0,0.553889,0.41005,-0.737563
0.69,0.0441666,0.864567,0.500573,1.20316,43.3088,24.9784,-0.345827,0.0176666,0,0.0836957,0.500943,-0.872591
0.7,0.0425021,0.869524,0.492059,1.20324,43.3084,24.9791,-0.347809,0.0170008,0,-0.409599,0.469599,-0.794455
0.71,0.0363032,0.873567,0.485349,1.20534,43.3071,24.9812,-0.349427,0.0145213,0,-0.803752,0.321888,-0.519238
0.72,0.0270943,0.875688,0.482116,1.21,43.3061,24.9828,-0.350275,0.0108377,0,-0.998571,0.0935294,-0.113763
0.73,0.0171706,0.875356,0.483174,1.21546,43.3063,24.9821,-0.350142,0.00686825,0,-0.943767,-0.158321,0.320365
0.74,0.0090124,0.872654,0.488255,1.21933,43.3076,24.9797,-0.349062,0.00360496,0,-0.653524,-0.370216,0.673746
0.75,0.0046448,0.868261,0.496085,1.22072,43.3087,24.9777,-0.347305,0.00185792,0,-0.20232,-0.489564,0.858742
0.76,0.00512998,0.863268,0.504719,1.22111,43.3087,24.9776,-0.345307,0.00205199,0,0.296385,-0.488181,0.831969
0.77,0.0103268,0.858897,0.512045,1.22302,43.3077,24.9794,-0.343559,0.00413071,0,0.720724,-0.368287,0.603224
0.78,0.01896,0.856201,0.516296,1.22769,43.3066,24.9811,-0.34248,0.00758399,0,0.970166,-0.160208,0.230055
0.79,0.02895,0.855823,0.516458,1.23374,43.3066,24.9807,-0.342329,0.01158,0,0.987016,0.0860183,-0.197868
0.8,0.0379046,0.857856,0.512491,1.23844,43.308,24.9781,-0.343142,0.0151618,0,0.767311,0.312095,-0.579166
0.81,0.0436678,0.861818,0.505335,1.24025,43.3095,24.9754,-0.344727,0.0174671,0,0.361585,0.46388,-0.822365
0.82,0.0448278,0.866758,0.496711,1.24021,43.31,24.9746,-0.346703,0.0179311,0,-0.134434,0.503534,-0.866531
0.83,0.0410764,0.871472,0.488722,1.24095,43.309,24.9762,-0.348589,0.0164306,0,-0.59996,0.419454,-0.69753
0.84,0.0333197,0.874794,0.483348,1.24426,43.3077,24.9783,-0.349918,0.0133279,0,-0.918226,0.230861,-0.354529
0.85,0.0234793,0.875892,0.481935,1.24958,43.3072,24.979,-0.350357,0.00939174,0,-1.00767,-0.0157267,0.0776751
0.86,0.014014,0.874491,0.48484,1.25461,43.3079,24.9774,-0.349796,0.00560559,0,-0.845143,-0.258252,0.49023
0.87,0.00728519,0.870944,0.491329,1.25738,43.3093,24.9749,-0.348377,0.00291408,0,-0.472614,-0.43584,0.77959
0.88,0.00495265,0.866137,0.499781,1.25804,43.31,24.9736,-0.346455,0.00198106,0,0.0150272,-0.505061,0.875139
0.89,0.00756963,0.861258,0.508111,1.25881,43.3095,24.9745,-0.344503,0.00302785,0,0.496575,-0.450568,0.756323
0.9,0.0144775,0.857492,0.514293,1.26193,43.3082,24.9765,-0.342997,0.00579099,0,0.855949,-0.287403,0.455098
0.91,0.023998,0.855743,0.516845,1.26751,43.3075,24.9775,-0.342297,0.00959918,0,1.00902,-0.055696,0.0453658
0.92,0.0338468,0.856426,0.515159,1.27331,43.3082,24.976,-0.34257,0.0135387,0,0.920567,0.189398,-0.375347
0.93,0.0416634,0.859383,0.509633,1.27682,43.3098,24.973,-0.343753,0.0166654,0,0.610721,0.389753,-0.70716
0.94,0.0455549,0.863909,0.501583,1.27756,43.311,24.971,-0.345564,0.018222,0,0.151443,0.496748,-0.869336
0.95,0.0445538,0.868912,0.492958,1.27753,43.3108,24.9713,-0.347565,0.0178215,0,-0.347446,0.482801,-0.819607
0.96,0.0388819,0.873163,0.485875,1.27929,43.3096,24.9734,-0.349265,0.0155528,0,-0.762806,0.349439,-0.56693
0.97,0.0299293,0.875605,0.4821,1.28369,43.3084,24.9751,-0.350242,0.0119717,0,-0.989349,0.128621,-0.172186
0.98,0.0199253,0.875624,0.482582,1.28922,43.3085,24.9748,-0.35025,0.00797012,0,-0.968673,-0.124525,0.26594
0.99,0.0113706,0.873218,0.487197,1.29343,43.3096,24.9725,-0.349287,0.00454825,0,-0.706132,-0.3462,0.636984
1,0.00639221,0.86899,0.494788,1.29512,43.3109,24.9703,-0.347596,0.00255688,0,-0.26923,-0.481194,0.848593
1.01,0.00620587,0.863993,0.503465,1.2955,43.3111,24.9699,-0.345597,0.00248235,0,0.231797,-0.497277,0.850516
1.02,0.0108348,0.859452,0.511102,1.2971,43.3101,24.9716,-0.343781,0.0043339,0,0.674009,-0.392388,0.645538
1.03,0.0191384,0.856463,0.515853,1.30144,43.3089,24.9734,-0.342585,0.00765536,0,0.952229,-0.193402,0.285774
1.04,0.0291134,0.855741,0.516585,1.3075,43.3088,24.9733,-0.342296,0.0116453,0,1.00196,0.0516256,-0.141988
1.05,0.0383708,0.857458,0.513122,1.31255,43.31,24.971,-0.342983,0.0153483,0,0.811722,0.284658,-0.536382
1.06,0.044685,0.861209,0.506283,1.31475,43.3116,24.9681,-0.344484,0.017874,0,0.425145,0.450064,-0.803102
1.07,0.0465143,0.866096,0.49771,1.31482,43.3122,24.967,-0.346438,0.0186057,0,-0.0669318,0.506924,-0.875875
1.08,0.0433875,0.87093,0.489489,1.31531,43.3114,24.9683,-0.348372,0.017355,0,-0.545194,0.439483,-0.733631
1.09,0.0360544,0.874516,0.483654,1.31827,43.3101,24.9706,-0.349807,0.0144218,0,-0.890103,0.262711,-0.408666
1.1,0.0263281,0.87596,0.481665,1.32347,43.3093,24.9715,-0.350384,0.0105313,0,-1.01347,0.0199837,0.0190541
1.11,0.0166376,0.874897,0.484023,1.32872,43.3099,24.9702,-0.349959,0.00665503,0,-0.883362,-0.227685,0.441917
1.12,0.0094024,0.871597,0.490133,1.33185,43.3113,24.9677,-0.348639,0.00376096,0,-0.533436,-0.418027,0.753605
1.13,0.00641129,0.866886,0.498466,1.3327,43.3122,24.9661,-0.346754,0.00256452,0,-0.0530531,-0.504242,0.877613
1.14,0.00838136,0.861928,0.506961,1.3333,43.3118,24.9667,-0.344771,0.00335255,0,0.437931,-0.466678,0.786199
1.15,0.0148101,0.857932,0.51355,1.33605,43.3106,24.9687,-0.343173,0.00592405,0,0.820663,-0.31634,0.504808
1.16,0.0241316,0.855857,0.516649,1.34143,43.3097,24.9699,-0.342343,0.00965263,0,1.00524,-0.0904829,0.102937
1.17,0.0341071,0.856197,0.515522,1.34741,43.3102,24.9688,-0.342479,0.0136429,0,0.949159,0.156995,-0.32354
1.18,0.0423471,0.858875,0.510431,1.35133,43.3118,24.9659,-0.34355,0.0169389,0,0.665116,0.367472,-0.673505
1.19,0.0468604,0.863254,0.50259,1.35237,43.3131,24.9636,-0.345301,0.0187442,0,0.218855,0.490113,-0.862227
1.2,0.0465309,0.868278,0.493891,1.35228,43.3131,24.9636,-0.347311,0.0186124,0,-0.283373,0.493697,-0.84124
1.21,0.0414148,0.872717,0.486466,1.35371,43.3119,24.9656,-0.349087,0.0165659,0,-0.718108,0.375408,-0.612345
1.22,0.0327615,0.875469,0.482163,1.35783,43.3106,24.9675,-0.350188,0.0131046,0,-0.97548,0.16328,-0.230188
1.23,0.0227231,0.875843,0.482061,1.36338,43.3105,24.9675,-0.350337,0.00908924,0,-0.98924,-0.0898962,0.20996
1.24,0.0138091,0.873745,0.486188,1.3679,43.3115,24.9654,-0.349498,0.00552363,0,-0.755824,-0.320309,0.597107
1.25,0.00823867,0.869705,0.493503,1.36993,43.3129,24.9629,-0.347882,0.00329547,0,-0.335357,-0.470401,0.834591
1.26,0.00737717,0.864728,0.502186,1.37034,43.3133,24.9623,-0.345891,0.00295087,0,0.165729,-0.504015,0.865443
1.27,0.0114136,0.860038,0.510102,1.37165,43.3124,24.9637,-0.344015,0.00456544,0,0.623975,-0.414757,0.685323
1.28,0.0193486,0.856769,0.515337,1.37566,43.3111,24.9657,-0.342708,0.00773943,0,0.929954,-0.225875,0.340611
1.29,0.0292641,0.855703,0.516639,1.38166,43.3108,24.966,-0.342281,0.0117057,0,1.01255,0.0167896,-0.0851626
1.3,0.0387849,0.857095,0.513696,1.38703,43.3119,24.9638,-0.342838,0.015514,0,0.852754,0.255708,-0.49103
1.31,0.0456248,0.860616,0.507206,1.38965,43.3135,24.9609,-0.344246,0.0182499,0,0.487121,0.433998,-0.780215
1.32,0.0481185,0.865425,0.498722,1.38988,43.3143,24.9595,-0.34617,0.0192474,0,0.001227,0.50785,-0.881384
1.33,0.0456341,0.870356,0.490304,1.39016,43.3137,24.9605,-0.348142,0.0182536,0,-0.487624,0.457448,-0.766647
1.34,0.0387608,0.874191,0.484032,1.39276,43.3123,24.9628,-0.349677,0.0155043,0,-0.857696,0.293435,-0.461279
1.35,0.0291944,0.875975,0.481472,1.39779,43.3114,24.964,-0.35039,0.0116778,0,-1.01459,0.0558115,-0.0400216
1.36,0.0193222,0.875258,0.48327,1.40321,43.3118,24.963,-0.350103,0.00772887,0,-0.917732,-0.195788,0.391289
1.37,0.0116108,0.872223,0.48897,1.40671,43.3132,24.9604,-0.348889,0.0046443,0,-0.592207,-0.398028,0.724063
1.38,0.00797037,0.86763,0.497146,1.40779,43.3142,24.9586,-0.347052,0.00318815,0,-0.121349,-0.500947,0.87621
1.39,0.00928031,0.862618,0.505771,1.40827,43.314,24.9589,-0.345047,0.00371213,0,0.376927,-0.480634,0.812831
1.4,0.0151981,0.85841,0.51274,1.41066,43.3128,24.9609,-0.343364,0.00607924,0,0.781495,-0.343943,0.552652
1.41,0.0242779,0.856017,0.516377,1.41578,43.3118,24.9624,-0.342407,0.00971115,0,0.996983,-0.125045,0.160418
1.42,0.0343366,0.856011,0.515816,1.42189,43.3121,24.9615,-0.342405,0.0137346,0,0.973693,0.123661,-0.270036
1.43,0.0429656,0.858395,0.511186,1.42622,43.3136,24.9587,-0.343358,0.0171862,0,0.716821,0.343303,-0.636731
1.44,0.0480835,0.862604,0.503589,1.4276,43.315,24.9562,-0.345042,0.0192334,0,0.285626,0.481057,-0.851282
